snies_Consolidado_2015_a_2018_p1;IES PADRE;Institución de Educación Superior (IES);"Principal
 o
Seccional";Id_Sector;Sector IES;Id_Caracter;Caracter IES;"Código del 
departamento
(IES)";"Departamento de 
domicilio de la IES";"Código del 
Municipio
(IES)";"Municipio de
domicilio de la IES";"Código 
SNIES del
programa";Programa Académico;Id_Nivel;Nivel Académico;Id_Nivel_Formacion;Nivel de Formación;Id_Metodologia;Metodología;Id_Area;Área de Conocimiento;Id_Nucleo;Núcleo Básico del Conocimiento (NBC);"Código del 
Departamento
(Programa)";Departamento de oferta del programa;"Código del 
Municipio
(Programa)";Municipio de oferta del programa;Id Género;Género;Año;Semestre;Matriculados
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;13;BOLIVAR;13001;CARTAGENA;1;Hombre;2020;1;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;13;BOLIVAR;13001;CARTAGENA;1;Hombre;2020;2;9
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;18;CAQUETA;18001;FLORENCIA;1;Hombre;2020;1;8
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;18;CAQUETA;18001;FLORENCIA;1;Hombre;2020;2;11
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;18;CAQUETA;18150;CARTAGENA DEL CHAIRA;1;Hombre;2020;1;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;18;CAQUETA;18247;EL DONCELLO;1;Hombre;2020;1;5
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;18;CAQUETA;18247;EL DONCELLO;1;Hombre;2020;2;5
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;19;CAUCA;19533;PIAMONTE;1;Hombre;2020;2;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;20;CESAR;20011;AGUACHICA;1;Hombre;2020;1;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;20;CESAR;20011;AGUACHICA;1;Hombre;2020;2;6
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;23;CORDOBA;23001;MONTERIA;1;Hombre;2020;1;19
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;23;CORDOBA;23001;MONTERIA;1;Hombre;2020;2;13
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;23;CORDOBA;23417;LORICA;1;Hombre;2020;2;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;23;CORDOBA;23660;SAHAGUN;1;Hombre;2020;1;15
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;23;CORDOBA;23660;SAHAGUN;1;Hombre;2020;2;12
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;23;CORDOBA;23675;SAN BERNARDO DEL VIENTO;1;Hombre;2020;1;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;23;CORDOBA;23675;SAN BERNARDO DEL VIENTO;1;Hombre;2020;2;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;23;CORDOBA;23815;TUCHIN;1;Hombre;2020;1;25
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;23;CORDOBA;23815;TUCHIN;1;Hombre;2020;2;22
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;25;CUNDINAMARCA;25175;CHIA;1;Hombre;2020;1;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;25;CUNDINAMARCA;25175;CHIA;1;Hombre;2020;2;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;25;CUNDINAMARCA;25245;EL COLEGIO;1;Hombre;2020;1;6
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;25;CUNDINAMARCA;25290;FUSAGASUGA;1;Hombre;2020;1;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;25;CUNDINAMARCA;25290;FUSAGASUGA;1;Hombre;2020;2;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;25;CUNDINAMARCA;25386;LA MESA;1;Hombre;2020;2;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;41;HUILA;41001;NEIVA;1;Hombre;2020;1;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;41;HUILA;41001;NEIVA;1;Hombre;2020;2;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;41;HUILA;41306;GIGANTE;1;Hombre;2020;1;9
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;41;HUILA;41306;GIGANTE;1;Hombre;2020;2;6
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;41;HUILA;41668;SAN AGUSTIN;1;Hombre;2020;2;9
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;47;MAGDALENA;47001;SANTA MARTA;1;Hombre;2020;1;14
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;47;MAGDALENA;47001;SANTA MARTA;1;Hombre;2020;2;12
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;47;MAGDALENA;47245;EL BANCO;1;Hombre;2015;2;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;47;MAGDALENA;47288;FUNDACION;1;Hombre;2015;1;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;47;MAGDALENA;47288;FUNDACION;1;Hombre;2015;2;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;47;MAGDALENA;47555;PLATO;1;Hombre;2015;1;6
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;47;MAGDALENA;47555;PLATO;1;Hombre;2015;2;11
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;50;META;50001;VILLAVICENCIO;1;Hombre;2015;1;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;50;META;50001;VILLAVICENCIO;1;Hombre;2015;2;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;50;META;50683;SAN JUAN DE ARAMA;1;Hombre;2015;1;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;52;NARINO;52110;BUESACO;1;Hombre;2015;1;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;52;NARINO;52110;BUESACO;1;Hombre;2015;2;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;52;NARINO;52356;IPIALES;1;Hombre;2015;1;26
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;52;NARINO;52356;IPIALES;1;Hombre;2015;2;25
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;54;NORTE DE SANTANDER;54001;CUCUTA;1;Hombre;2018;1;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;54;NORTE DE SANTANDER;54001;CUCUTA;1;Hombre;2018;2;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;66;RISARALDA;66001;PEREIRA;1;Hombre;2018;1;1
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;66;RISARALDA;66001;PEREIRA;1;Hombre;2018;2;2
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;66;RISARALDA;66400;LA VIRGINIA;1;Hombre;2018;1;9
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;66;RISARALDA;66400;LA VIRGINIA;1;Hombre;2018;2;7
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;70;SUCRE;70001;SINCELEJO;1;Hombre;2018;1;44
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;70;SUCRE;70001;SINCELEJO;1;Hombre;2018;2;40
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73001;IBAGUE;1;Hombre;2018;1;5
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73001;IBAGUE;1;Hombre;2018;2;3
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73148;CARMEN DE APICALA;1;Hombre;2018;1;7
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73148;CARMEN DE APICALA;1;Hombre;2018;2;7
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73268;ESPINAL;1;Hombre;2018;1;5
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;73;TOLIMA;73268;ESPINAL;1;Hombre;2018;2;4
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;76;VALLE DEL CAUCA;76109;BUENAVENTURA;1;Hombre;2018;1;57
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C.;11001;BOGOTA D.C.;8646;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS MUNICIPALES;1;PREGRADO;4;Técnico;2;Distancia Tradicional;6;Derecho;69;Administración;76;VALLE DEL CAUCA;76109;BUENAVENTURA;1;Hombre;2018;2;57
